case_id,source_case_id,stratum,prefix_depth,condition_id,question_policy,budget,questions_used,usage_mode,canonical_run_id,initial_predicted_domain,final_predicted_domain,initial_correct,final_correct,truth_retention,rescued_from_wrong,initial_entropy,final_entropy,mean_information_gain,mean_entropy_reduction_per_question,harmful_question_rate,question_trace
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,information-gain,3,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,top-domain,0,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,top-domain,1,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,top-domain,2,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,top-domain,3,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,random,0,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,random,1,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,random,2,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,clean-gold,random,3,0,canonical-cnl,incident-forensic__noisy_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,information-gain,0,0,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,1,0,1.975,1.975,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,information-gain,1,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,manuscript,0,0,1,0,1.975,1.793,1,0.183,0,package-dispatch:no
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,information-gain,2,2,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,sample,0,0,1,0,1.975,1.981,0.979,-0.003,0,package-dispatch:no | manuscript-review:no
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,information-gain,3,3,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,sample,0,0,0,0,1.975,0.416,0.986,0.52,0.333,package-dispatch:no | manuscript-review:no | sample-assay:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,top-domain,0,0,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,1,0,1.975,1.975,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,top-domain,1,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,top-domain,2,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,top-domain,3,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,random,0,0,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,1,0,1.975,1.975,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,random,1,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,incident,0,1,1,1,1.975,0.965,0.515,1.011,0,incident-root-cause:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,random,2,2,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,incident,0,1,1,1,1.975,0.868,0.74,0.554,0,incident-root-cause:yes | incident-containment:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-noisy,random,3,3,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,incident,0,1,1,1,1.975,0.993,0.783,0.328,0,incident-root-cause:yes | incident-containment:yes | package-tracking:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,information-gain,0,0,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,1,0,1.975,1.975,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,information-gain,1,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,information-gain,2,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,information-gain,3,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,top-domain,0,0,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,1,0,1.975,1.975,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,top-domain,1,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,top-domain,2,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,top-domain,3,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-dispatch:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,random,0,0,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,1,0,1.975,1.975,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,random,1,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-tracking:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,random,2,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-tracking:yes
incident-forensic__noisy,incident-forensic,noisy,2,masked-adversarial,random,3,1,canonical-cnl,incident-forensic__noisy_masked_p2_rich,package,package,0,0,0,0,1.975,0,1,1.975,1,package-tracking:yes
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,information-gain,0,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,information-gain,1,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,information-gain,2,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,information-gain,3,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,top-domain,0,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,top-domain,1,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,top-domain,2,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,top-domain,3,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,random,0,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,random,1,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,random,2,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,clean-gold,random,3,0,canonical-cnl,incident-forensic__noisy_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,information-gain,0,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,information-gain,1,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,information-gain,2,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,information-gain,3,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,top-domain,0,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,top-domain,1,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,top-domain,2,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,top-domain,3,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,random,0,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,random,1,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,random,2,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-noisy,random,3,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,information-gain,0,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,information-gain,1,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,information-gain,2,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,information-gain,3,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,top-domain,0,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,top-domain,1,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,top-domain,2,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,top-domain,3,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,random,0,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,random,1,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,random,2,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-forensic__noisy,incident-forensic,noisy,3,masked-adversarial,random,3,0,canonical-cnl,incident-forensic__noisy_masked_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,information-gain,0,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,information-gain,1,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,information-gain,2,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,information-gain,3,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,top-domain,0,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,top-domain,1,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,top-domain,2,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,top-domain,3,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,random,0,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,random,1,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,random,2,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,clean-gold,random,3,0,canonical-cnl,incident-postmortem__paraphrased_clean_p2_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,information-gain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,information-gain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,information-gain,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,sample,0,0,1,0,1.974,1.98,0.979,-0.003,0,package-dispatch:no | manuscript-review:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,information-gain,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,compliance,0,0,1,0,1.974,2,0.986,-0.009,0,package-dispatch:no | manuscript-review:no | sample-assay:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,top-domain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,top-domain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,top-domain,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,manuscript,0,0,0,0,1.974,0.406,0.979,0.784,0.5,package-dispatch:no | manuscript-review:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,top-domain,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,manuscript,0,0,1,0,1.974,1.956,0.788,0.006,0.333,package-dispatch:no | manuscript-review:yes | manuscript-review:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,random,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,random,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,manuscript,0,0,0,0,1.974,0.943,0.555,1.031,1,manuscript-review:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,random,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,manuscript,0,0,0,0,1.974,0.406,0.749,0.784,1,manuscript-review:yes | package-dispatch:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-noisy,random,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,manuscript,0,0,0,0,1.974,0.326,0.635,0.549,1,manuscript-review:yes | package-dispatch:no | package-dispatch:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,information-gain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,information-gain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,information-gain,2,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,information-gain,3,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,top-domain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,top-domain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,top-domain,2,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,top-domain,3,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,random,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,random,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,sample,0,0,0,0,1.974,0.943,0.555,1.031,1,sample-temperature:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,random,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,1.727,0.749,0.123,0.5,sample-temperature:yes | sample-temperature:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,2,masked-adversarial,random,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p2_rich,package,package,0,0,0,0,1.974,0,0.832,0.658,0.667,sample-temperature:yes | sample-temperature:no | package-tracking:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,information-gain,0,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,information-gain,1,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,information-gain,2,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,information-gain,3,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,top-domain,0,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,top-domain,1,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,top-domain,2,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,top-domain,3,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,random,0,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,random,1,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,random,2,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,clean-gold,random,3,0,canonical-cnl,incident-postmortem__paraphrased_clean_p3_rich,incident,incident,1,1,1,0,0,0,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,information-gain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,information-gain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,information-gain,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,sample,0,0,1,0,1.974,1.98,0.979,-0.003,0,package-dispatch:no | manuscript-review:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,information-gain,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,sample,0,0,0,0,1.974,0.399,0.986,0.525,0.333,package-dispatch:no | manuscript-review:no | sample-assay:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,top-domain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,top-domain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,manuscript,0,0,1,0,1.974,1.792,1,0.182,0,package-dispatch:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,top-domain,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,sample,0,0,1,0,1.974,1.98,0.979,-0.003,0,package-dispatch:no | manuscript-review:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,top-domain,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,sample,0,0,0,0,1.974,0.399,0.986,0.525,0.333,package-dispatch:no | manuscript-review:no | sample-assay:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,random,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,random,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.967,0.555,0.006,0,manuscript-review:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,random,2,2,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.963,0.556,0.005,0,manuscript-review:no | sample-assay:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-noisy,random,3,3,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.634,0.548,0.113,0,manuscript-review:no | sample-assay:no | compliance-signoff:no
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,information-gain,0,0,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,1,0,1.974,1.974,0,0,0,
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,information-gain,1,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,information-gain,2,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
incident-postmortem__paraphrased,incident-postmortem,paraphrased,3,masked-adversarial,information-gain,3,1,canonical-cnl,incident-postmortem__paraphrased_masked_p3_rich,package,package,0,0,0,0,1.974,0,1,1.974,1,package-dispatch:yes
